"","StudyID","ExperimentID","GroupID","EffectID","Year","Author","Journal","Species","Native","Region","Lat","Long","MaintainCond","RearingCond","HabitatComplexity","FemaleStatus","Temp","Photoperiod","Blind","MorphType","MorphVarType","S_Mean","S_Var","S_N","L_Mean","L_Var","L_N","S_Range_low","S_Range_high","L_Range_low","L_Range_high","T_Mean","T_Var","T_Range_low","T_Range_high","T_N","F_Mean","F_Var","F_Range_low","F_Range_high","ExpTank_L","ExpTank_W","ExpTank_D","ExpTank_V","Tank_F_N","Tank_M_N","ExpType","ExpInteraction","ExpVar","ExpVarUnit","ExpVarSMean","ExpVarSVar","ExpVarLMean","ExpVarLVar","ExpVarType","TestStatType","TestStatValue","TestStatdf","TestStatp","TestDirection","DataLocation","DataSource","Publication","DataReporting","Raw","Notes","Quotes","X68","ES","ESVar","Tank_T_N","Tank_density","Tank_ratio","HabitatComplexity.B","Tank_density.C","Tank_ratio.C","Year.C","T_N.C","Temp.C","Photoperiod.C","HabitatComplexity.B.C"
"268","GAM66","EX213","GR170","ES268",2013,"Saaristo","PLOS_One","holbrooki","introduced","Brodies_Lake,VIC,Australia","-37.634793000000002","144.893809","same-sex","wild","no","N/R","21","12","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","26.55","2.1144863753590299","24","32","20","32.65","5.7972316442283098","27","48","60","30","24","43200","1","1","Mating success","yes","number of mating attempts","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.00222035959018789,"N/A","0.99258749254980705","N/A","Raw data from author","Author","Unpublished","N/A","yes",NA,NA,NA,0.00222035959018789,0.0526310600016255,2,0.0462962962962963,1,0,-0.810709848983623,-0.649764150943396,1.49425287356325,-15.0833333333333,-5.2765034965035,-1.80384615384615,-0.10188679245283
"269","GAM66","EX213","GR170","ES269",2013,"Saaristo","PLOS_One","holbrooki","introduced","Brodies_Lake,VIC,Australia","-37.634793000000002","144.893809","same-sex","wild","no","N/R","21","12","N/A","weight","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","179.5","49.040799340956902","110","330","20","406","217.09566166966499","200","1070","60","30","24","43200","1","1","Mating success","yes","number of mating attempts","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.0347165281244455,"N/A","0.884471454260499","N/A","Raw data from author","Author","Unpublished","N/A","yes",NA,NA,NA,-0.0347165281244455,0.0525047883129989,2,0.0462962962962963,1,0,-0.810709848983623,-0.649764150943396,1.49425287356325,-15.0833333333333,-5.2765034965035,-1.80384615384615,-0.10188679245283
"270","GAM67","EX214","GR171","ES270",2014,"Saaristo","Aquatic_Toxicology","holbrooki","introduced","Brodies_Lake,VIC,Australia","-37.634793000000002","144.893809","same-sex","wild","no","N/R","21","12","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","26.8333333333333","1.74052054417806","24","30","18","35.213888888888903","3.0898130112426601","29","44","60","30","24","43200","2","1","Female choice","no","association time","milisec","N/A","N/A","N/A","N/A","SD","Pearson's r",0.0387322272027353,"N/A","0.87872471711820899","N/A","Raw data from author","Author","Unpublished","N/A","yes",NA,NA,NA,0.0387322272027353,0.0586471693945964,3,0.0694444444444444,0.5,0,-0.787561700835474,-1.1497641509434,2.49425287356325,-17.0833333333333,-5.2765034965035,-1.80384615384615,-0.10188679245283
"271","GAM67","EX214","GR171","ES271",2014,"Saaristo","Aquatic_Toxicology","holbrooki","introduced","Brodies_Lake,VIC,Australia","-37.634793000000002","144.893809","same-sex","wild","no","N/R","21","12","N/A","weight","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","177.777777777778","34.051095785348899","120","240","18","482.777777777778","139.13223126859501","220","980","60","30","24","43200","2","1","Female choice","no","association time","milisec","N/A","N/A","N/A","N/A","SD","Pearson's r",0.177807421155515,"N/A","0.48026786884241601","N/A","Raw data from author","Author","Unpublished","N/A","yes",NA,NA,NA,0.177807421155515,0.0551628576751522,3,0.0694444444444444,0.5,0,-0.787561700835474,-1.1497641509434,2.49425287356325,-17.0833333333333,-5.2765034965035,-1.80384615384615,-0.10188679245283
"272","GAM67","EX215","GR171","ES272",2014,"Saaristo","Aquatic_Toxicology","holbrooki","introduced","Brodies_Lake,VIC,Australia","-37.634793000000002","144.893809","same-sex","wild","no","N/R","21","12","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","26.8333333333333","1.74052054417806","24","30","18","35.213888888888903","3.0898130112426601","29","44","60","30","24","43200","2","1","Mating success","yes","number of mating attempts","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.108961719379478,"N/A","0.66691719513133396","N/A","Raw data from author","Author","Unpublished","N/A","yes",NA,NA,NA,-0.108961719379478,0.0574350380815953,3,0.0694444444444444,0.5,0,-0.787561700835474,-1.1497641509434,2.49425287356325,-17.0833333333333,-5.2765034965035,-1.80384615384615,-0.10188679245283
"273","GAM67","EX215","GR171","ES273",2014,"Saaristo","Aquatic_Toxicology","holbrooki","introduced","Brodies_Lake,VIC,Australia","-37.634793000000002","144.893809","same-sex","wild","no","N/R","21","12","N/A","weight","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","177.777777777778","34.051095785348899","120","240","18","482.777777777778","139.13223126859501","220","980","60","30","24","43200","2","1","Mating success","yes","number of mating attempts","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.0837594908579033,"N/A","0.74107441748499403","N/A","Raw data from author","Author","Unpublished","N/A","yes",NA,NA,NA,-0.0837594908579033,0.0580010538093981,3,0.0694444444444444,0.5,0,-0.787561700835474,-1.1497641509434,2.49425287356325,-17.0833333333333,-5.2765034965035,-1.80384615384615,-0.10188679245283
"274","GAM72","EX216","GR172","ES274",2014,"Vega-Trejo","Behavioral_Ecology","holbrooki","introduced","Sydney,Australia","-33.813927999999997","150.76076399999999","mixed-sex","lab","no","non-deprived","28","14","N/A","SL","SD","19.8766","2.8435701990496201","40","21.169425","2.8899750410376401","40","16.785","25.474","17.722999999999999","25.911000000000001","N/A","N/A","N/A","N/A","40","25.857775","1.52212490621769","22.663","28.827000000000002","38","19","19","13718","1","2","Female choice","no","association time","sec","47.780799999999999","61.285566497194502","53.798025000000003","84.988131364594196","SD","Biserial correlation",0.0514982504262251,NA,NA,NA,"Supplementary data","Supplementary","Unpublished","N/A","yes","mated vs novel",NA,NA,0.0514982504262251,0.0197996605794519,3,0.218690771249453,2,0,-0.638315374030466,0.350235849056604,2.49425287356325,4.91666666666666,1.7234965034965,0.196153846153846,-0.10188679245283
"275","GAM72","EX217","GR173","ES275",2014,"Vega-Trejo","Behavioral_Ecology","holbrooki","introduced","Sydney,Australia","-33.813927999999997","150.76076399999999","same-sex","lab","no","male-deprived","28","14","N/A","SL","SD","19.523125","2.4578963403430598","40","21.028400000000001","2.6346484200811102","40","16.847000000000001","26.315999999999999","17.605","26.6","N/A","N/A","N/A","N/A","40","26.3947","1.84954493640865","21.5","30.643000000000001","38","19","19","13718","1","2","Female choice","no","association time","sec","40.684800000000003","60.969376338769102","44.224600000000002","72.158164702057306","SD","Biserial correlation",0.033618914093291,NA,NA,NA,"Supplementary data","Supplementary","Unpublished","N/A","yes","familiar vs novel",NA,NA,0.033618914093291,0.0198477471614665,3,0.218690771249453,2,0,-0.638315374030466,0.350235849056604,2.49425287356325,4.91666666666666,1.7234965034965,0.196153846153846,-0.10188679245283
"276","GAM72","EX218","GR174","ES276",2014,"Vega-Trejo","Behavioral_Ecology","holbrooki","introduced","Sydney,Australia","-33.813927999999997","150.76076399999999","mixed-sex","lab","no","non-deprived","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","19.648675000000001","2.3321356162737001","17.346","26.321000000000002","40","26.724775000000001","1.7047229625701401","23.097999999999999","31.367999999999999","38","19","19","13718","2","1","Mating success","yes","number of mating attempts","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.0743629935652863,"N/A","0.64836727306098296","N/A","Supplementary data","Supplementary","Unpublished","N/A","yes","mated vs novel",NA,NA,-0.0743629935652863,0.0253582274274426,3,0.218690771249453,0.5,0,-0.638315374030466,-1.1497641509434,2.49425287356325,4.91666666666666,1.7234965034965,0.196153846153846,-0.10188679245283
"277","GAM72","EX219","GR175","ES277",2014,"Vega-Trejo","Behavioral_Ecology","holbrooki","introduced","Sydney,Australia","-33.813927999999997","150.76076399999999","same-sex","lab","no","male-deprived","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","19.667075000000001","2.4041007849036502","16.899999999999999","25.658999999999999","40","26.533000000000001","1.9485385500453001","23.22","33.235999999999997","38","19","19","13718","2","1","Mating success","yes","number of mating attempts","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.200433030549828,"N/A","0.214944751176186","N/A","Supplementary data","Supplementary","Unpublished","N/A","yes","familiar vs novel",NA,NA,-0.200433030549828,0.0236222333993724,3,0.218690771249453,0.5,0,-0.638315374030466,-1.1497641509434,2.49425287356325,4.91666666666666,1.7234965034965,0.196153846153846,-0.10188679245283
"278","GAM73","EX220","GR176","ES278",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.506609090909102","2.1226191761333602","17.937000000000001","27.347999999999999","110","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quantity","N/A","number of sperm","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.175962949982889,"N/A","6.5943410903551894E-2","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","outbred & control diet",NA,NA,0.175962949982889,0.00861497968205644,NA,NA,NA,0,NA,NA,4.49425287356325,74.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"279","GAM73","EX221","GR177","ES279",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.322754385964899","1.72502899583892","16.036999999999999","27.224","114","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quantity","N/A","number of sperm","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.00384230184287629,"N/A","0.96763663856718996","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","outbred & low diet",NA,NA,-0.00384230184287629,0.00884929622700045,NA,NA,NA,0,NA,NA,4.49425287356325,78.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"280","GAM73","EX222","GR178","ES280",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.524310344827601","1.9484195799083699","17.859000000000002","26.783000000000001","116","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quantity","N/A","number of sperm","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.149606728135745,"N/A","0.10895704008724701","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","inbred & control diet",NA,NA,0.149606728135745,0.00831075317796408,NA,NA,NA,0,NA,NA,4.49425287356325,80.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"281","GAM73","EX223","GR179","ES281",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.3875178571429","1.6275479261547099","18.103999999999999","27.408999999999999","112","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quantity","N/A","number of sperm","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.0363794840106084,"N/A","0.70334332998859606","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","inbred & low diet",NA,NA,-0.0363794840106084,0.00898517853919608,NA,NA,NA,0,NA,NA,4.49425287356325,76.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"282","GAM73","EX224","GR176","ES282",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236342","149.091075; 149.099181","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.506609090909102","2.1226191761333602","17.937000000000001","27.347999999999999","109","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quantity","N/A","sperm count (after 1 day)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.0132972389033317,"N/A","0.89084679600727701","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","outbred & control diet",NA,NA,-0.0132972389033317,0.00925598516795548,NA,NA,NA,0,NA,NA,4.49425287356325,73.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"283","GAM73","EX225","GR177","ES283",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236342","149.091075; 149.099181","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.322754385964899","1.72502899583892","16.036999999999999","27.224","113","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quantity","N/A","sperm count (after 1 day)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.140393019932499,"N/A","0.13803163637583901","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","outbred & low diet",NA,NA,-0.140393019932499,0.00858007224905634,NA,NA,NA,0,NA,NA,4.49425287356325,77.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"284","GAM73","EX226","GR178","ES284",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236342","149.091075; 149.099181","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.524310344827601","1.9484195799083699","17.859000000000002","26.783000000000001","116","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quantity","N/A","sperm count (after 1 day)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.122966915380984,"N/A","0.18849367840929501","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","inbred & control diet",NA,NA,0.122966915380984,0.00843466883408184,NA,NA,NA,0,NA,NA,4.49425287356325,80.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"285","GAM73","EX227","GR179","ES285",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236342","149.091075; 149.099181","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.3875178571429","1.6275479261547099","18.103999999999999","27.408999999999999","106","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quantity","N/A","sperm count (after 1 day)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.043736553490463,"N/A","0.65619735086629005","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","inbred & low diet",NA,NA,-0.043736553490463,0.00948740844676977,NA,NA,NA,0,NA,NA,4.49425287356325,70.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"286","GAM73","EX224","GR176","ES286",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236343","149.091075; 149.099182","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.506609090909102","2.1226191761333602","17.937000000000001","27.347999999999999","108","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quantity","N/A","proportion of sperm replenished","proportion","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.101138473878527,"N/A","0.29764129141533302","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","outbred & control diet",NA,NA,-0.101138473878527,0.00915557617250323,NA,NA,NA,0,NA,NA,4.49425287356325,72.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"287","GAM73","EX225","GR177","ES287",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236343","149.091075; 149.099182","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.322754385964899","1.72502899583892","16.036999999999999","27.224","113","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quantity","N/A","proportion of sperm replenished","proportion","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.215496665629158,"N/A","2.18887165220705E-2","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","outbred & low diet",NA,NA,-0.215496665629158,0.00811856194239945,NA,NA,NA,0,NA,NA,4.49425287356325,77.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"288","GAM73","EX226","GR178","ES288",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236343","149.091075; 149.099182","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.524310344827601","1.9484195799083699","17.859000000000002","26.783000000000001","115","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quantity","N/A","proportion of sperm replenished","proportion","N/A","N/A","N/A","N/A","SD","Pearson's r",0.0309116712488049,"N/A","0.74295111211526399","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","inbred & control diet",NA,NA,0.0309116712488049,0.00875517412457461,NA,NA,NA,0,NA,NA,4.49425287356325,79.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"289","GAM73","EX227","GR179","ES289",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236343","149.091075; 149.099182","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.3875178571429","1.6275479261547099","18.103999999999999","27.408999999999999","105","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quantity","N/A","proportion of sperm replenished","proportion","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.0463417031321235,"N/A","0.63876290186839302","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","inbred & low diet",NA,NA,-0.0463417031321235,0.00957412985661005,NA,NA,NA,0,NA,NA,4.49425287356325,69.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"290","GAM73","EX228","GR176","ES290",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236344","149.091075; 149.099183","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.506609090909102","2.1226191761333602","17.937000000000001","27.347999999999999","102","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quality","N/A","sperm average path speed","µm/s","N/A","N/A","N/A","N/A","SD","Pearson's r",0.159469038618638,"N/A","0.109383086491831","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","outbred & control diet",NA,NA,0.159469038618638,0.00940382134039615,NA,NA,NA,0,NA,NA,4.49425287356325,66.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"291","GAM73","EX229","GR177","ES291",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236344","149.091075; 149.099183","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.322754385964899","1.72502899583892","16.036999999999999","27.224","99","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quality","N/A","sperm average path speed","µm/s","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.0428506898499457,"N/A","0.67365456614795205","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","outbred & low diet",NA,NA,-0.0428506898499457,0.0101666429420583,NA,NA,NA,0,NA,NA,4.49425287356325,63.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"292","GAM73","EX230","GR178","ES292",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236344","149.091075; 149.099183","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.524310344827601","1.9484195799083699","17.859000000000002","26.783000000000001","108","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quality","N/A","sperm average path speed","µm/s","N/A","N/A","N/A","N/A","SD","Pearson's r",0.101312276529265,"N/A","0.29680755305571999","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","inbred & control diet",NA,NA,0.101312276529265,0.00915492522043095,NA,NA,NA,0,NA,NA,4.49425287356325,72.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"293","GAM73","EX231","GR179","ES293",2016,"Vega-Trejo","BMC_Evolutionary_Biology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236344","149.091075; 149.099183","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.3875178571429","1.6275479261547099","18.103999999999999","27.408999999999999","92","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Sperm quality","N/A","sperm average path speed","µm/s","N/A","N/A","N/A","N/A","SD","Pearson's r",0.237018690033426,"N/A","2.29156232679565E-2","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes","inbred & low diet",NA,NA,0.237018690033426,0.00978901354988209,NA,NA,NA,0,NA,NA,4.49425287356325,56.9166666666667,1.7234965034965,0.196153846153846,-0.10188679245283
"294","GAM74","EX232","GR180","ES294",2017,"Vega-Trejo","Journal_of_Animal_Ecology","holbrooki","introduced","Canberra,Australia","N/R","N/R","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.873000000000001","0.68060904098216901","23.085999999999999","24.491","4","N/R","N/R","N/R","N/R","N/R","N/R","N/R","60000","1","4","Paternity","yes","number of offspring","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.910256534968599,"N/A","8.9743465031400793E-2","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes",NA,NA,NA,0.910256534968599,0.00979642913039183,5,0.0833333333333333,4,0,-0.773672811946586,2.3502358490566,5.49425287356325,-31.0833333333333,1.7234965034965,0.196153846153846,-0.10188679245283
"295","GAM74","EX233","GR181","ES295",2017,"Vega-Trejo","Journal_of_Animal_Ecology","holbrooki","introduced","Canberra,Australia","N/R","N/R","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24.087","1.0925154461150699","22.577999999999999","25.151","4","N/R","N/R","N/R","N/R","N/R","N/R","N/R","60000","1","4","Paternity","yes","number of offspring","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.96771670558556,"N/A","3.2283294414440299E-2","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes",NA,NA,NA,-0.96771670558556,0.00134511552202128,5,0.0833333333333333,4,0,-0.773672811946586,2.3502358490566,5.49425287356325,-31.0833333333333,1.7234965034965,0.196153846153846,-0.10188679245283
"296","GAM74","EX234","GR182","ES296",2017,"Vega-Trejo","Journal_of_Animal_Ecology","holbrooki","introduced","Canberra,Australia","N/R","N/R","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24.181999999999999","1.0202277523507499","23.07","25.501999999999999","4","N/R","N/R","N/R","N/R","N/R","N/R","N/R","60000","1","4","Paternity","yes","number of offspring","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.827916552826755,"N/A","0.172083447173245","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes",NA,NA,NA,0.827916552826755,0.0329814443780091,5,0.0833333333333333,4,0,-0.773672811946586,2.3502358490566,5.49425287356325,-31.0833333333333,1.7234965034965,0.196153846153846,-0.10188679245283
"297","GAM74","EX235","GR183","ES297",2017,"Vega-Trejo","Journal_of_Animal_Ecology","holbrooki","introduced","Canberra,Australia","N/R","N/R","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.383500000000002","1.0214357542204999","22.114000000000001","24.541","4","N/R","N/R","N/R","N/R","N/R","N/R","N/R","60000","1","4","Paternity","yes","number of offspring","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.637448761797622,"N/A","0.362551238202378","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes",NA,NA,NA,0.637448761797622,0.11747703287178,5,0.0833333333333333,4,0,-0.773672811946586,2.3502358490566,5.49425287356325,-31.0833333333333,1.7234965034965,0.196153846153846,-0.10188679245283
"298","GAM74","EX236","GR184","ES298",2017,"Vega-Trejo","Journal_of_Animal_Ecology","holbrooki","introduced","Canberra,Australia","N/R","N/R","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.062000000000001","0.326799632802732","22.762","23.495000000000001","4","N/R","N/R","N/R","N/R","N/R","N/R","N/R","60000","1","4","Paternity","yes","number of offspring","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.0379330141501529,"N/A","0.96206698584984696","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes",NA,NA,NA,0.0379330141501529,0.332374747782403,5,0.0833333333333333,4,0,-0.773672811946586,2.3502358490566,5.49425287356325,-31.0833333333333,1.7234965034965,0.196153846153846,-0.10188679245283
"299","GAM74","EX237","GR185","ES299",2017,"Vega-Trejo","Journal_of_Animal_Ecology","holbrooki","introduced","Canberra,Australia","N/R","N/R","same-sex","lab","no","N/A","28","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.965250000000001","1.2081940724348299","22.954999999999998","25.707999999999998","4","N/R","N/R","N/R","N/R","N/R","N/R","N/R","60000","1","4","Paternity","yes","number of offspring","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.0476332347875165,"N/A","0.95236676521248398","N/A","Raw data from Dryad","Supplementary","Unpublished","N/A","yes",NA,NA,NA,0.0476332347875165,0.331822432636089,5,0.0833333333333333,4,0,-0.773672811946586,2.3502358490566,5.49425287356325,-31.0833333333333,1.7234965034965,0.196153846153846,-0.10188679245283
